schema_version,decomposition_basis,kanji,unicode,han_viet,han_viet_display,meaning_vi,mnemonic_vi,etymology_summary_vi,formation_type,learning_atomic,current_visual_ids,origin_char,origin_ids,component_count,has_recursive_component,components_json,origin_components_json
joyo2136_ui_recursive_v2_visual,current_visual,錬,U+932C,luyện,Luyện,luyện kim,"Kim loại 釒 được chọn 柬, nung rồi loại tạp chất hết lần này tới lần khác; càng luyện càng tinh, đó là 錬 — luyện kim.",Hình thanh theo dạng gốc 鍊: phần nghĩa 釒; phần âm 柬. Có bất đồng giữa nguồn; các claim được giữ nguyên trong bảng Formation.,phono-semantic,false,⿰金東,鍊,⿰釒柬,2,False,"[{""order"":1,""component"":""金"",""display"":""金"",""render_type"":""unicode"",""render_value"":""金"",""glyphwiki_name"":"""",""han_viet"":""kim"",""han_viet_display"":""Kim"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""mnemonic_vi"":""Hãy nhìn 金 như khoáng vật lấp lánh nằm trong đất (土), phía trên có dấu kim loại; đào lên được vàng/kim loại — 金."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""left"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""東"",""display"":""東"",""render_type"":""unicode"",""render_value"":""東"",""glyphwiki_name"":"""",""han_viet"":""đông"",""han_viet_display"":""Đông"",""meaning_vi"":""phía đông"",""mnemonic_vi"":""Mặt trời (日) nhô lên sau cây (木) vào buổi sớm; phía mặt trời mọc là 東 — đông."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""right"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""visual_only"",""role_vi"":""thành phần hình thể"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]}]","[{""order"":1,""component"":""釒"",""display"":""釒"",""han_viet"":""kim bên"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""柬"",""display"":""柬"",""han_viet"":""giản"",""meaning_vi"":""chọn, lựa"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,録,U+9332,lục,Lục,bản ghi,"Dùng kim loại 釒 khắc thành bản ghi 彔; dấu khắc còn lại để lưu thông tin là 録 — ghi chép, bản ghi.",Hình thanh theo dạng gốc 錄: phần nghĩa 釒; phần âm 彔. Có bất đồng giữa nguồn; các claim được giữ nguyên trong bảng Formation.,phono-semantic,false,⿰金录,錄,⿰釒彔,2,False,"[{""order"":1,""component"":""金"",""display"":""金"",""render_type"":""unicode"",""render_value"":""金"",""glyphwiki_name"":"""",""han_viet"":""kim"",""han_viet_display"":""Kim"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""mnemonic_vi"":""Hãy nhìn 金 như khoáng vật lấp lánh nằm trong đất (土), phía trên có dấu kim loại; đào lên được vàng/kim loại — 金."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""left"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""录"",""display"":""录"",""render_type"":""unicode"",""render_value"":""录"",""glyphwiki_name"":"""",""han_viet"":""lục"",""han_viet_display"":""Lục"",""meaning_vi"":""bản ghi"",""mnemonic_vi"":""Ghép 彐 (kệ) — đầu con nhím + ⺢; dùng hình này để nhớ ý “bản ghi”."",""mnemonic_source"":""component_master"",""position_raw"":""right"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]}]","[{""order"":1,""component"":""釒"",""display"":""釒"",""han_viet"":""kim bên"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""彔"",""display"":""彔"",""han_viet"":""lục"",""meaning_vi"":""bản ghi"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,鍵,U+9375,kiện,Kiện,chìa khóa,Một miếng kim loại 釒 được chế tạo 建 đúng rãnh để mở cơ cấu khóa; thứ “xây đường mở khóa” ấy là 鍵 — chìa khóa.,Hình thanh theo dạng gốc 鍵: phần nghĩa 釒; phần âm 建.,phono-semantic,false,⿰金建,鍵,⿰釒建,2,True,"[{""order"":1,""component"":""金"",""display"":""金"",""render_type"":""unicode"",""render_value"":""金"",""glyphwiki_name"":"""",""han_viet"":""kim"",""han_viet_display"":""Kim"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""mnemonic_vi"":""Hãy nhìn 金 như khoáng vật lấp lánh nằm trong đất (土), phía trên có dấu kim loại; đào lên được vàng/kim loại — 金."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""left"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""建"",""display"":""建"",""render_type"":""unicode"",""render_value"":""建"",""glyphwiki_name"":"""",""han_viet"":""kiến"",""han_viet_display"":""Kiến"",""meaning_vi"":""xây"",""mnemonic_vi"":""Cầm bút/công cụ (聿) đi dọc một đường dài (廴), dựng từng phần lên; đó là 建 — xây."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""right"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":true,""recursive_source"":""kanji_visual_components_l1"",""recursive_children"":[{""order"":1,""component"":""廴"",""display"":""廴"",""render_type"":""unicode"",""render_value"":""廴"",""glyphwiki_name"":"""",""han_viet"":""dẫn"",""han_viet_display"":""Dẫn"",""meaning_vi"":""bước dài"",""position_raw"":""surround_lower_left"",""position_ui"":""outside"",""position_vi"":""bao phía dưới-trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false},{""order"":2,""component"":""聿"",""display"":""聿"",""render_type"":""unicode"",""render_value"":""聿"",""glyphwiki_name"":"""",""han_viet"":""duật"",""han_viet_display"":""Duật"",""meaning_vi"":""cây bút"",""position_raw"":""inside"",""position_ui"":""inside"",""position_vi"":""bên trong"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false}]}]","[{""order"":1,""component"":""釒"",""display"":""釒"",""han_viet"":""kim bên"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""建"",""display"":""建"",""han_viet"":""kiến"",""meaning_vi"":""xây"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,鍛,U+935B,đoán,Đoán,"luyện kim, luyện","Thanh kim loại 釒 được búa nện từng đoạn 段 cho đến khi đổi hình; nhịp búa nối tiếp ấy là 鍛 — rèn, tôi luyện.",Hình thanh theo dạng gốc 鍛: phần nghĩa 釒; phần âm 段.,phono-semantic,false,⿰金段,鍛,⿰釒段,2,False,"[{""order"":1,""component"":""金"",""display"":""金"",""render_type"":""unicode"",""render_value"":""金"",""glyphwiki_name"":"""",""han_viet"":""kim"",""han_viet_display"":""Kim"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""mnemonic_vi"":""Hãy nhìn 金 như khoáng vật lấp lánh nằm trong đất (土), phía trên có dấu kim loại; đào lên được vàng/kim loại — 金."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""left"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""段"",""display"":""段"",""render_type"":""unicode"",""render_value"":""段"",""glyphwiki_name"":"""",""han_viet"":""đoạn"",""han_viet_display"":""Đoạn"",""meaning_vi"":""bậc, bậc thang"",""mnemonic_vi"":""Dùng công cụ 殳 gõ/chia vật thành từng đoạn, từng bậc; mỗi phần tách ra là 段 — đoạn, cấp."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""right"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]}]","[{""order"":1,""component"":""釒"",""display"":""釒"",""han_viet"":""kim bên"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""段"",""display"":""段"",""han_viet"":""đoạn"",""meaning_vi"":""bậc, bậc thang"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,鍋,U+934B,oa,Oa,cái nồi,Một miếng kim loại 釒 được uốn thành lòng cong 咼 để giữ nước và thức ăn; vật kim loại lòng sâu ấy là 鍋 — nồi.,Hình thanh theo dạng gốc 鍋: phần nghĩa 釒; phần âm 咼.,phono-semantic,false,⿰金咼,鍋,⿰釒咼,2,True,"[{""order"":1,""component"":""金"",""display"":""金"",""render_type"":""unicode"",""render_value"":""金"",""glyphwiki_name"":"""",""han_viet"":""kim"",""han_viet_display"":""Kim"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""mnemonic_vi"":""Hãy nhìn 金 như khoáng vật lấp lánh nằm trong đất (土), phía trên có dấu kim loại; đào lên được vàng/kim loại — 金."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""left"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""咼"",""display"":""咼"",""render_type"":""unicode"",""render_value"":""咼"",""glyphwiki_name"":"""",""han_viet"":""oai; oa; qua; quai"",""han_viet_display"":""Oai"",""meaning_vi"":""méo, lệch"",""mnemonic_vi"":""Gắn hình 咼 với ý “méo”."",""mnemonic_source"":""component_master"",""position_raw"":""right"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":true,""recursive_source"":""IDS-UCS-Basic.txt"",""recursive_children"":[{""order"":1,""component"":""冎"",""display"":""冎"",""render_type"":""unicode"",""render_value"":""冎"",""glyphwiki_name"":"""",""han_viet"":"""",""han_viet_display"":"""",""meaning_vi"":""xương; bộ phận cổ trong cấu tạo"",""position_raw"":""surround_top"",""position_ui"":""outside"",""position_vi"":""bao bên ngoài"",""role"":"""",""role_vi"":"""",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false},{""order"":2,""component"":""口"",""display"":""口"",""render_type"":""unicode"",""render_value"":""口"",""glyphwiki_name"":"""",""han_viet"":""khẩu"",""han_viet_display"":""Khẩu"",""meaning_vi"":""miệng (như nhân khẩu). Cửa ra vào (như xuất nhập khẩu)"",""position_raw"":""inside"",""position_ui"":""inside"",""position_vi"":""bên trong"",""role"":"""",""role_vi"":"""",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false}]}]","[{""order"":1,""component"":""釒"",""display"":""釒"",""han_viet"":""kim bên"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""咼"",""display"":""咼"",""han_viet"":""oai; oa; qua; quai"",""meaning_vi"":""méo, lệch"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,鎌,U+938C,liêm (liềm),Liêm (liềm),cái liềm,"Kim loại 釒 được uốn thành lưỡi cong, phần 兼 như hai nét ôm lấy thân cỏ; lưỡi cong gặt cỏ ấy là 鎌 — liềm.",Hình thanh theo dạng gốc 鎌: phần nghĩa 釒; phần âm 兼.,phono-semantic,false,⿰金兼,鎌,⿰釒兼,2,False,"[{""order"":1,""component"":""金"",""display"":""金"",""render_type"":""unicode"",""render_value"":""金"",""glyphwiki_name"":"""",""han_viet"":""kim"",""han_viet_display"":""Kim"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""mnemonic_vi"":""Hãy nhìn 金 như khoáng vật lấp lánh nằm trong đất (土), phía trên có dấu kim loại; đào lên được vàng/kim loại — 金."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""left"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""兼"",""display"":""兼"",""render_type"":""unicode"",""render_value"":""兼"",""glyphwiki_name"":"""",""han_viet"":""kiêm"",""han_viet_display"":""Kiêm"",""meaning_vi"":""kiêm nhiệm"",""mnemonic_vi"":""Một bàn tay cầm hai bó lúa (禾) cùng lúc; làm hai việc một lượt chính là 兼 — kiêm nhiệm."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""right"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]}]","[{""order"":1,""component"":""釒"",""display"":""釒"",""han_viet"":""kim bên"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""兼"",""display"":""兼"",""han_viet"":""kiêm"",""meaning_vi"":""kiêm nhiệm"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,鎖,U+9396,tỏa,Tỏa,sợi xích,Nhiều vòng kim loại 釒 nhỏ móc nối nhau thành một chuỗi dài như phần 𧴪; chuỗi vòng ấy là 鎖 — xích.,Hình thanh theo dạng gốc 鎖: phần nghĩa 釒; phần âm 𧴪.,phono-semantic,false,⿰金𧴪,鎖,⿰釒𧴪,2,True,"[{""order"":1,""component"":""金"",""display"":""金"",""render_type"":""unicode"",""render_value"":""金"",""glyphwiki_name"":"""",""han_viet"":""kim"",""han_viet_display"":""Kim"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""mnemonic_vi"":""Hãy nhìn 金 như khoáng vật lấp lánh nằm trong đất (土), phía trên có dấu kim loại; đào lên được vàng/kim loại — 金."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""left"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""𧴪"",""display"":""𧴪"",""render_type"":""unicode"",""render_value"":""𧴪"",""glyphwiki_name"":"""",""han_viet"":"""",""han_viet_display"":"""",""meaning_vi"":"""",""mnemonic_vi"":"""",""mnemonic_source"":""component_master"",""position_raw"":""right"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":true,""recursive_source"":""IDS-UCS-Ext-B-4.txt"",""recursive_children"":[{""order"":1,""component"":""小"",""display"":""小"",""render_type"":""unicode"",""render_value"":""小"",""glyphwiki_name"":"""",""han_viet"":""tiểu"",""han_viet_display"":""Tiểu"",""meaning_vi"":""nhỏ bé"",""position_raw"":""top"",""position_ui"":""top"",""position_vi"":""phía trên"",""role"":"""",""role_vi"":"""",""source"":""IDS-UCS-Ext-B-4.txt"",""show_detail"":false},{""order"":2,""component"":""貝"",""display"":""貝"",""render_type"":""unicode"",""render_value"":""貝"",""glyphwiki_name"":"""",""han_viet"":""bối"",""han_viet_display"":""Bối"",""meaning_vi"":""vỏ sò, vỏ ốc Tiền tài, báu vật (như Bảo bối)"",""position_raw"":""bottom"",""position_ui"":""bottom"",""position_vi"":""phía dưới"",""role"":"""",""role_vi"":"""",""source"":""IDS-UCS-Ext-B-4.txt"",""show_detail"":false}]}]","[{""order"":1,""component"":""釒"",""display"":""釒"",""han_viet"":""kim bên"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""𧴪"",""display"":""𧴪"",""han_viet"":"""",""meaning_vi"":"""",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,鎮,U+93AE,trấn,Trấn,làm cho yên,"Một khối kim loại 釒 nặng đặt xuống làm mọi thứ đứng yên, còn 眞 như mốc giữ thẳng; dùng sức nặng để yên lại là 鎮 — trấn, làm yên.",Hình thanh theo dạng gốc 鎭: phần nghĩa 釒; phần âm 眞.,phono-semantic,false,⿰金真,鎭,⿰釒眞,2,True,"[{""order"":1,""component"":""金"",""display"":""金"",""render_type"":""unicode"",""render_value"":""金"",""glyphwiki_name"":"""",""han_viet"":""kim"",""han_viet_display"":""Kim"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""mnemonic_vi"":""Hãy nhìn 金 như khoáng vật lấp lánh nằm trong đất (土), phía trên có dấu kim loại; đào lên được vàng/kim loại — 金."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""left"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""真"",""display"":""真"",""render_type"":""unicode"",""render_value"":""真"",""glyphwiki_name"":"""",""han_viet"":""chân"",""han_viet_display"":""Chân"",""meaning_vi"":""thật"",""mnemonic_vi"":""Con mắt nhìn thẳng vào vật, không che, không lệch; điều thấy đúng như nó vốn có là 真 — thật, chân thật."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""right"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":true,""recursive_source"":""kanji_visual_components_l1"",""recursive_children"":[{""order"":1,""component"":""十"",""display"":""十"",""render_type"":""unicode"",""render_value"":""十"",""glyphwiki_name"":"""",""han_viet"":""thập"",""han_viet_display"":""Thập"",""meaning_vi"":""mười (10), đủ (như thập toàn thập mỹ)"",""position_raw"":""top"",""position_ui"":""top"",""position_vi"":""phía trên"",""role"":""visual_only"",""role_vi"":""thành phần hình thể"",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false},{""order"":2,""component"":""具"",""display"":""具"",""render_type"":""unicode"",""render_value"":""具"",""glyphwiki_name"":"""",""han_viet"":""cụ"",""han_viet_display"":""Cụ"",""meaning_vi"":""dụng cụ"",""position_raw"":""bottom"",""position_ui"":""bottom"",""position_vi"":""phía dưới"",""role"":""visual_only"",""role_vi"":""thành phần hình thể"",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false}]}]","[{""order"":1,""component"":""釒"",""display"":""釒"",""han_viet"":""kim bên"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""眞"",""display"":""眞"",""han_viet"":""chân"",""meaning_vi"":""thật"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,鏡,U+93E1,kính,Kính,gương,"Mặt kim loại 釒 được mài đến khi phản chiếu trọn cảnh trước mắt, từ đầu đến cuối 竟; mặt phản chiếu ấy là 鏡 — gương.",Hình thanh theo dạng gốc 鏡: phần nghĩa 釒; phần âm 竟.,phono-semantic,false,⿰金竟,鏡,⿰釒竟,2,True,"[{""order"":1,""component"":""金"",""display"":""金"",""render_type"":""unicode"",""render_value"":""金"",""glyphwiki_name"":"""",""han_viet"":""kim"",""han_viet_display"":""Kim"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""mnemonic_vi"":""Hãy nhìn 金 như khoáng vật lấp lánh nằm trong đất (土), phía trên có dấu kim loại; đào lên được vàng/kim loại — 金."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""left"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""竟"",""display"":""竟"",""render_type"":""unicode"",""render_value"":""竟"",""glyphwiki_name"":"""",""han_viet"":""cánh"",""han_viet_display"":""Cánh"",""meaning_vi"":""cuối cùng, hết"",""mnemonic_vi"":""Gắn hình 竟 với ý “cuối cùng”."",""mnemonic_source"":""component_master"",""position_raw"":""right"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":true,""recursive_source"":""IDS-UCS-Basic.txt"",""recursive_children"":[{""order"":1,""component"":""音"",""display"":""音"",""render_type"":""unicode"",""render_value"":""音"",""glyphwiki_name"":"""",""han_viet"":""âm"",""han_viet_display"":""Âm"",""meaning_vi"":""âm thanh, tiếng (động)"",""position_raw"":""top"",""position_ui"":""top"",""position_vi"":""phía trên"",""role"":"""",""role_vi"":"""",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false},{""order"":2,""component"":""儿"",""display"":""儿"",""render_type"":""unicode"",""render_value"":""儿"",""glyphwiki_name"":"""",""han_viet"":""nhân đi"",""han_viet_display"":""Nhân đi"",""meaning_vi"":""chân người (người đang đi)"",""position_raw"":""bottom"",""position_ui"":""bottom"",""position_vi"":""phía dưới"",""role"":"""",""role_vi"":"""",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false}]}]","[{""order"":1,""component"":""釒"",""display"":""釒"",""han_viet"":""kim bên"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""竟"",""display"":""竟"",""han_viet"":""cánh"",""meaning_vi"":""cuối cùng, hết"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,鐘,U+9418,chung,Chung,cái chuông,"Chiếc chuông kim loại 釒 lớn đến mức một đứa trẻ 童 phải ngước lên nhìn; gõ vào vang cả sân, đó là 鐘 — chuông lớn.",Hình thanh theo dạng gốc 鐘: phần nghĩa 釒; phần âm 童.,phono-semantic,false,⿰金童,鐘,⿰釒童,2,True,"[{""order"":1,""component"":""金"",""display"":""金"",""render_type"":""unicode"",""render_value"":""金"",""glyphwiki_name"":"""",""han_viet"":""kim"",""han_viet_display"":""Kim"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""mnemonic_vi"":""Hãy nhìn 金 như khoáng vật lấp lánh nằm trong đất (土), phía trên có dấu kim loại; đào lên được vàng/kim loại — 金."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""left"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""童"",""display"":""童"",""render_type"":""unicode"",""render_value"":""童"",""glyphwiki_name"":"""",""han_viet"":""đồng"",""han_viet_display"":""Đồng"",""meaning_vi"":""trẻ em, nhi đồng"",""mnemonic_vi"":""Một đứa trẻ 童 đứng 立, gánh một vật nặng 重 như đang tập làm người lớn; hình ảnh đứa trẻ ấy giúp nhớ 童 — nhi đồng."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""right"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":true,""recursive_source"":""kanji_visual_components_l1"",""recursive_children"":[{""order"":1,""component"":""立"",""display"":""立"",""render_type"":""unicode"",""render_value"":""立"",""glyphwiki_name"":"""",""han_viet"":""lập"",""han_viet_display"":""Lập"",""meaning_vi"":""đứng thẳng. Lập tức, thành lập"",""position_raw"":""top"",""position_ui"":""top"",""position_vi"":""phía trên"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false},{""order"":2,""component"":""里"",""display"":""里"",""render_type"":""unicode"",""render_value"":""里"",""glyphwiki_name"":"""",""han_viet"":""lý"",""han_viet_display"":""Lý"",""meaning_vi"":""dặm (như hải lý), làng xóm"",""position_raw"":""bottom"",""position_ui"":""bottom"",""position_vi"":""phía dưới"",""role"":""visual_only"",""role_vi"":""thành phần hình thể"",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false}]}]","[{""order"":1,""component"":""釒"",""display"":""釒"",""han_viet"":""kim bên"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""童"",""display"":""童"",""han_viet"":""đồng"",""meaning_vi"":""trẻ em, nhi đồng"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""source"":""ids-analysis""}]"
